Model;Scenario;Region;Variable;Unit;2010;2030;2050
NTNU_LCA;BLUE_Map;LA;Cement|Bio wo CCS, TAX0_begr_betr_rf|Construction;t cement/MW;54.7688;53.3545;52.6683
NTNU_LCA;BLUE_Map;LA;Aluminium|Bio wo CCS, TAX0_begr_betr_rf|Operation;t Al/kWh;3.7666e-08;3.2617e-08;3.4127e-08
NTNU_LCA;BLUE_Map;LA;Copper|Bio wo CCS, TAX0_begr_betr_rf|Operation;t Cu/kWh;2.9287e-08;2.4796e-08;2.6391e-08
NTNU_LCA;BLUE_Map;LA;Iron|Bio wo CCS, TAX0_begr_betr_rf|Operation;t Fe/kWh;1.0857e-06;9.6962e-07;9.6367e-07
NTNU_LCA;BLUE_Map;LA;Cement|Bio wo CCS, TAX0_begr_betr_rf|Operation;t cement/kWh;4.2393e-07;3.7311e-07;3.8203e-07
NTNU_LCA;BLUE_Map;LA;Aluminium|Bio wo CCS, TAX0_begr_betr_rf|End-of-life;t Al/MW;0;0;0
NTNU_LCA;BLUE_Map;LA;Copper|Bio wo CCS, TAX0_begr_betr_rf|End-of-life;t Cu/MW;0;0;0
NTNU_LCA;BLUE_Map;LA;Iron|Bio wo CCS, TAX0_begr_betr_rf|End-of-life;t Fe/MW;0;0;0
NTNU_LCA;BLUE_Map;LA;Cement|Bio wo CCS, TAX0_begr_betr_rf|End-of-life;t cement/MW;0;0;0
NTNU_LCA;BLUE_Map;LA;Aluminium|Bio w CCS, TAX0_begr_betr_rf|Construction;t Al/MW;1.72;1.6768;1.6549
NTNU_LCA;BLUE_Map;LA;Copper|Bio w CCS, TAX0_begr_betr_rf|Construction;t Cu/MW;2.6788;2.6103;2.5771
NTNU_LCA;BLUE_Map;LA;Iron|Bio w CCS, TAX0_begr_betr_rf|Construction;t Fe/MW;245.544;239.1949;236.1261
NTNU_LCA;BLUE_Map;LA;Cement|Bio w CCS, TAX0_begr_betr_rf|Construction;t cement/MW;80.2805;78.2075;77.2016
NTNU_LCA;BLUE_Map;LA;Aluminium|Bio w CCS, TAX0_begr_betr_rf|Operation;t Al/kWh;4.3729e-08;3.7897e-08;3.9635e-08
NTNU_LCA;BLUE_Map;LA;Copper|Bio w CCS, TAX0_begr_betr_rf|Operation;t Cu/kWh;3.3902e-08;2.8716e-08;3.0555e-08
NTNU_LCA;BLUE_Map;LA;Iron|Bio w CCS, TAX0_begr_betr_rf|Operation;t Fe/kWh;1.8693e-06;1.7194e-06;1.7049e-06
NTNU_LCA;BLUE_Map;LA;Cement|Bio w CCS, TAX0_begr_betr_rf|Operation;t cement/kWh;5.1811e-07;4.5867e-07;4.6858e-07
NTNU_LCA;BLUE_Map;LA;Aluminium|Bio w CCS, TAX0_begr_betr_rf|End-of-life;t Al/MW;0;0;0
NTNU_LCA;BLUE_Map;LA;Copper|Bio w CCS, TAX0_begr_betr_rf|End-of-life;t Cu/MW;0;0;0
NTNU_LCA;BLUE_Map;LA;Iron|Bio w CCS, TAX0_begr_betr_rf|End-of-life;t Fe/MW;0;0;0
NTNU_LCA;BLUE_Map;LA;Cement|Bio w CCS, TAX0_begr_betr_rf|End-of-life;t cement/MW;0;0;0
NTNU_LCA;BLUE_Map;LA;Aluminium|Bio wo CCS, TAX0_betr_rf|Construction;t Al/MW;1.173;1.1435;1.1286
NTNU_LCA;BLUE_Map;LA;Copper|Bio wo CCS, TAX0_betr_rf|Construction;t Cu/MW;1.8272;1.7805;1.7579
NTNU_LCA;BLUE_Map;LA;Iron|Bio wo CCS, TAX0_betr_rf|Construction;t Fe/MW;167.517;163.1855;161.0919
NTNU_LCA;BLUE_Map;LA;Cement|Bio wo CCS, TAX0_betr_rf|Construction;t cement/MW;54.7688;53.3545;52.6683
NTNU_LCA;BLUE_Map;LA;Aluminium|Bio wo CCS, TAX0_betr_rf|Operation;t Al/kWh;6.8649e-08;5.7313e-08;6.3446e-08
NTNU_LCA;BLUE_Map;LA;Copper|Bio wo CCS, TAX0_betr_rf|Operation;t Cu/kWh;5.7801e-08;4.7551e-08;5.3605e-08
NTNU_LCA;BLUE_Map;LA;Iron|Bio wo CCS, TAX0_betr_rf|Operation;t Fe/kWh;1.6898e-06;1.4541e-06;1.4827e-06
NTNU_LCA;BLUE_Map;LA;Cement|Bio wo CCS, TAX0_betr_rf|Operation;t cement/kWh;7.1146e-07;6.0179e-07;6.4671e-07
NTNU_LCA;BLUE_Map;LA;Aluminium|Bio wo CCS, TAX0_betr_rf|End-of-life;t Al/MW;0;0;0
NTNU_LCA;BLUE_Map;LA;Copper|Bio wo CCS, TAX0_betr_rf|End-of-life;t Cu/MW;0;0;0
NTNU_LCA;BLUE_Map;LA;Iron|Bio wo CCS, TAX0_betr_rf|End-of-life;t Fe/MW;0;0;0
NTNU_LCA;BLUE_Map;LA;Cement|Bio wo CCS, TAX0_betr_rf|End-of-life;t cement/MW;0;0;0
NTNU_LCA;BLUE_Map;LA;Aluminium|Bio w CCS, TAX0_betr_rf|Construction;t Al/MW;1.72;1.6768;1.6549
NTNU_LCA;BLUE_Map;LA;Copper|Bio w CCS, TAX0_betr_rf|Construction;t Cu/MW;2.6788;2.6103;2.5771
NTNU_LCA;BLUE_Map;LA;Iron|Bio w CCS, TAX0_betr_rf|Construction;t Fe/MW;245.544;239.1949;236.1261
NTNU_LCA;BLUE_Map;LA;Cement|Bio w CCS, TAX0_betr_rf|Construction;t cement/MW;80.2805;78.2075;77.2016
NTNU_LCA;BLUE_Map;LA;Aluminium|Bio w CCS, TAX0_betr_rf|Operation;t Al/kWh;7.9494e-08;6.6404e-08;7.348e-08
NTNU_LCA;BLUE_Map;LA;Copper|Bio w CCS, TAX0_betr_rf|Operation;t Cu/kWh;6.6817e-08;5.4983e-08;6.1969e-08
NTNU_LCA;BLUE_Map;LA;Iron|Bio w CCS, TAX0_betr_rf|Operation;t Fe/kWh;2.5666e-06;2.2786e-06;2.304e-06
NTNU_LCA;BLUE_Map;LA;Cement|Bio w CCS, TAX0_betr_rf|Operation;t cement/kWh;8.5e-07;7.2265e-07;7.7411e-07
NTNU_LCA;BLUE_Map;LA;Aluminium|Bio w CCS, TAX0_betr_rf|End-of-life;t Al/MW;0;0;0
NTNU_LCA;BLUE_Map;LA;Copper|Bio w CCS, TAX0_betr_rf|End-of-life;t Cu/MW;0;0;0
NTNU_LCA;BLUE_Map;LA;Iron|Bio w CCS, TAX0_betr_rf|End-of-life;t Fe/MW;0;0;0
NTNU_LCA;BLUE_Map;LA;Cement|Bio w CCS, TAX0_betr_rf|End-of-life;t cement/MW;0;0;0
NTNU_LCA;BLUE_Map;LA;Aluminium|Bio wo CCS, residue|Construction;t Al/MW;1.173;1.1435;1.1286
NTNU_LCA;BLUE_Map;LA;Copper|Bio wo CCS, residue|Construction;t Cu/MW;1.8272;1.7805;1.7579
NTNU_LCA;BLUE_Map;LA;Iron|Bio wo CCS, residue|Construction;t Fe/MW;167.5168;163.1851;161.0917
NTNU_LCA;BLUE_Map;LA;Cement|Bio wo CCS, residue|Construction;t cement/MW;54.7687;53.3544;52.6682
NTNU_LCA;BLUE_Map;LA;Aluminium|Bio wo CCS, residue|Operation;t Al/kWh;3.2294e-08;3.1509e-08;3.1081e-08
NTNU_LCA;BLUE_Map;LA;Copper|Bio wo CCS, residue|Operation;t Cu/kWh;1.2898e-08;1.2578e-08;1.2413e-08
NTNU_LCA;BLUE_Map;LA;Iron|Bio wo CCS, residue|Operation;t Fe/kWh;1.9266e-06;1.8747e-06;1.8491e-06
NTNU_LCA;BLUE_Map;LA;Cement|Bio wo CCS, residue|Operation;t cement/kWh;5.8477e-07;5.6911e-07;5.6117e-07
NTNU_LCA;BLUE_Map;LA;Aluminium|Bio wo CCS, residue|End-of-life;t Al/MW;0;0;0
NTNU_LCA;BLUE_Map;LA;Copper|Bio wo CCS, residue|End-of-life;t Cu/MW;0;0;0
NTNU_LCA;BLUE_Map;LA;Iron|Bio wo CCS, residue|End-of-life;t Fe/MW;0;0;0
NTNU_LCA;BLUE_Map;LA;Cement|Bio wo CCS, residue|End-of-life;t cement/MW;0;0;0
NTNU_LCA;BLUE_Map;LA;Aluminium|Bio w CCS, residue|Construction;t Al/MW;1.72;1.6768;1.6549
NTNU_LCA;BLUE_Map;LA;Copper|Bio w CCS, residue|Construction;t Cu/MW;2.6788;2.6103;2.5771
NTNU_LCA;BLUE_Map;LA;Iron|Bio w CCS, residue|Construction;t Fe/MW;245.5438;239.1944;236.1257
NTNU_LCA;BLUE_Map;LA;Cement|Bio w CCS, residue|Construction;t cement/MW;80.2805;78.2074;77.2015
NTNU_LCA;BLUE_Map;LA;Aluminium|Bio w CCS, residue|Operation;t Al/kWh;3.7592e-08;3.668e-08;3.618e-08
NTNU_LCA;BLUE_Map;LA;Copper|Bio w CCS, residue|Operation;t Cu/kWh;1.5042e-08;1.4669e-08;1.4476e-08
NTNU_LCA;BLUE_Map;LA;Iron|Bio w CCS, residue|Operation;t Fe/kWh;2.8414e-06;2.7656e-06;2.7283e-06
NTNU_LCA;BLUE_Map;LA;Cement|Bio w CCS, residue|Operation;t cement/kWh;7.0449e-07;6.8562e-07;6.7606e-07
NTNU_LCA;BLUE_Map;LA;Aluminium|Bio w CCS, residue|End-of-life;t Al/MW;0;0;0
NTNU_LCA;BLUE_Map;LA;Copper|Bio w CCS, residue|End-of-life;t Cu/MW;0;0;0
NTNU_LCA;BLUE_Map;LA;Iron|Bio w CCS, residue|End-of-life;t Fe/MW;0;0;0
NTNU_LCA;BLUE_Map;LA;Cement|Bio w CCS, residue|End-of-life;t cement/MW;0;0;0
NTNU_LCA;BLUE_Map;AS;Aluminium|PV|Construction;t Al/MW;19.0126;9.8751;7.6242
NTNU_LCA;BLUE_Map;AS;Copper|PV|Construction;t Cu/MW;8.6733;6.918;6.1522
NTNU_LCA;BLUE_Map;AS;Iron|PV|Construction;t Fe/MW;77.3993;58.2155;49.4426
NTNU_LCA;BLUE_Map;AS;Cement|PV|Construction;t cement/MW;24.7636;15.9844;13.0307
NTNU_LCA;BLUE_Map;AS;Aluminium|PV|Operation;t Al/MW/yr;2.9008e-05;2.0496e-05;1.6766e-05
NTNU_LCA;BLUE_Map;AS;Copper|PV|Operation;t Cu/MW/yr;8.5914e-05;6.0501e-05;4.9455e-05
NTNU_LCA;BLUE_Map;AS;Iron|PV|Operation;t Fe/MW/yr;0.0011214;0.00078558;0.00064043
NTNU_LCA;BLUE_Map;AS;Cement|PV|Operation;t cement/MW/yr;0.00029773;0.00020851;0.00016976
NTNU_LCA;BLUE_Map;AS;Aluminium|PV|End-of-life;t Al/MW;0.00024025;0.00018719;0.00015572
NTNU_LCA;BLUE_Map;AS;Copper|PV|End-of-life;t Cu/MW;5.7903e-05;4.5143e-05;3.7523e-05
NTNU_LCA;BLUE_Map;AS;Iron|PV|End-of-life;t Fe/MW;0.018878;0.014664;0.012186
NTNU_LCA;BLUE_Map;AS;Cement|PV|End-of-life;t cement/MW;0.0046852;0.0036392;0.0030233
NTNU_LCA;BLUE_Map;AS;Aluminium|CSP|Construction;t Al/MW;13.322;15.3239;15.3235
NTNU_LCA;BLUE_Map;AS;Copper|CSP|Construction;t Cu/MW;3.7159;3.742;3.7357
NTNU_LCA;BLUE_Map;AS;Iron|CSP|Construction;t Fe/MW;482.7728;491.6684;491.5384
NTNU_LCA;BLUE_Map;AS;Cement|CSP|Construction;t cement/MW;169.0508;173.2337;172.8947
NTNU_LCA;BLUE_Map;AS;Aluminium|CSP|Operation;t Al/MW/yr;0.037146;0.037186;0.037195
NTNU_LCA;BLUE_Map;AS;Copper|CSP|Operation;t Cu/MW/yr;0.0082922;0.0083042;0.0083033
NTNU_LCA;BLUE_Map;AS;Iron|CSP|Operation;t Fe/MW/yr;0.085206;0.084287;0.083707
NTNU_LCA;BLUE_Map;AS;Cement|CSP|Operation;t cement/MW/yr;0.07006;0.06982;0.069573
NTNU_LCA;BLUE_Map;AS;Aluminium|CSP|End-of-life;t Al/MW;0.00052398;0.00054028;0.00054384
NTNU_LCA;BLUE_Map;AS;Copper|CSP|End-of-life;t Cu/MW;0.00086996;0.00087487;0.00087449
NTNU_LCA;BLUE_Map;AS;Iron|CSP|End-of-life;t Fe/MW;0.12254;0.12217;0.12193
NTNU_LCA;BLUE_Map;AS;Cement|CSP|End-of-life;t cement/MW;0.032048;0.03195;0.03185
NTNU_LCA;BLUE_Map;AS;Aluminium|Hydro|Construction;t Al/MW;8.8878;8.8347;8.4865
NTNU_LCA;BLUE_Map;AS;Copper|Hydro|Construction;t Cu/MW;1.7553;1.746;1.6993
NTNU_LCA;BLUE_Map;AS;Iron|Hydro|Construction;t Fe/MW;438.1622;434.7703;422.8572
NTNU_LCA;BLUE_Map;AS;Cement|Hydro|Construction;t cement/MW;273.362;271.3349;263.949
NTNU_LCA;BLUE_Map;AS;Aluminium|Hydro|Operation;t Al/MW/yr;0;0;0
NTNU_LCA;BLUE_Map;AS;Copper|Hydro|Operation;t Cu/MW/yr;0;0;0
NTNU_LCA;BLUE_Map;AS;Iron|Hydro|Operation;t Fe/MW/yr;0;0;0
NTNU_LCA;BLUE_Map;AS;Cement|Hydro|Operation;t cement/MW/yr;0;0;0
NTNU_LCA;BLUE_Map;AS;Aluminium|Hydro|End-of-life;t Al/MW;0.00077216;0.00078614;0.12063
NTNU_LCA;BLUE_Map;AS;Copper|Hydro|End-of-life;t Cu/MW;0.00045699;0.00045959;0.0012785
NTNU_LCA;BLUE_Map;AS;Iron|Hydro|End-of-life;t Fe/MW;0.38813;0.3849;0.79015
NTNU_LCA;BLUE_Map;AS;Cement|Hydro|End-of-life;t cement/MW;0.036854;0.036472;0.2759
NTNU_LCA;BLUE_Map;AS;Aluminium|Wind, onshore|Construction;t Al/MW;5.2628;2.5864;1.969
NTNU_LCA;BLUE_Map;AS;Copper|Wind, onshore|Construction;t Cu/MW;5.948;3.2897;2.7032
NTNU_LCA;BLUE_Map;AS;Iron|Wind, onshore|Construction;t Fe/MW;355.395;194.4312;165.2144
NTNU_LCA;BLUE_Map;AS;Cement|Wind, onshore|Construction;t cement/MW;111.5936;61.0782;51.8977
NTNU_LCA;BLUE_Map;AS;Aluminium|Wind, onshore|Operation;t Al/MW/yr;0.014447;0.0080065;0.0068081
NTNU_LCA;BLUE_Map;AS;Copper|Wind, onshore|Operation;t Cu/MW/yr;0.062652;0.034684;0.029485
NTNU_LCA;BLUE_Map;AS;Iron|Wind, onshore|Operation;t Fe/MW/yr;0.86866;0.48062;0.40846
NTNU_LCA;BLUE_Map;AS;Cement|Wind, onshore|Operation;t cement/MW/yr;0.033858;0.018684;0.015833
NTNU_LCA;BLUE_Map;AS;Aluminium|Wind, onshore|End-of-life;t Al/MW;0.0012406;0.00068771;0.00058481
NTNU_LCA;BLUE_Map;AS;Copper|Wind, onshore|End-of-life;t Cu/MW;0.00028525;0.00015819;0.00013446
NTNU_LCA;BLUE_Map;AS;Iron|Wind, onshore|End-of-life;t Fe/MW;0.071635;0.039631;0.033679
NTNU_LCA;BLUE_Map;AS;Cement|Wind, onshore|End-of-life;t cement/MW;0.026401;0.014608;0.012413
NTNU_LCA;BLUE_Map;AS;Aluminium|Wind, offshore|Construction;t Al/MW;2.975;2.4464;2.3544
NTNU_LCA;BLUE_Map;AS;Copper|Wind, offshore|Construction;t Cu/MW;9.9445;8.5793;7.5601
NTNU_LCA;BLUE_Map;AS;Iron|Wind, offshore|Construction;t Fe/MW;402.533;341.0758;325.7169
NTNU_LCA;BLUE_Map;AS;Cement|Wind, offshore|Construction;t cement/MW;56.665;48.7392;43.3416
NTNU_LCA;BLUE_Map;AS;Aluminium|Wind, offshore|Operation;t Al/MW/yr;0.014931;0.012904;0.011381
NTNU_LCA;BLUE_Map;AS;Copper|Wind, offshore|Operation;t Cu/MW/yr;0.066523;0.057372;0.050572
NTNU_LCA;BLUE_Map;AS;Iron|Wind, offshore|Operation;t Fe/MW/yr;0.92708;0.79884;0.70371
NTNU_LCA;BLUE_Map;AS;Cement|Wind, offshore|Operation;t cement/MW/yr;0.031673;0.027144;0.023759
NTNU_LCA;BLUE_Map;AS;Aluminium|Wind, offshore|End-of-life;t Al/MW;0.0017989;0.0016112;0.0014298
NTNU_LCA;BLUE_Map;AS;Copper|Wind, offshore|End-of-life;t Cu/MW;0.0011728;0.00103;0.00090566
NTNU_LCA;BLUE_Map;AS;Iron|Wind, offshore|End-of-life;t Fe/MW;0.35494;0.30508;0.26785
NTNU_LCA;BLUE_Map;AS;Cement|Wind, offshore|End-of-life;t cement/MW;0.046759;0.040016;0.034915
NTNU_LCA;BLUE_Map;AS;Aluminium|Coal wo CCS|Construction;t Al/MW;1.5385;1.5422;1.5433
NTNU_LCA;BLUE_Map;AS;Copper|Coal wo CCS|Construction;t Cu/MW;1.831;1.8358;1.8345
NTNU_LCA;BLUE_Map;AS;Iron|Coal wo CCS|Construction;t Fe/MW;31.2051;31.3087;31.2767
NTNU_LCA;BLUE_Map;AS;Cement|Coal wo CCS|Construction;t cement/MW;13.8666;13.8687;13.8599
NTNU_LCA;BLUE_Map;AS;Aluminium|Coal wo CCS|Operation;t Al/kWh;9.381e-08;8.8472e-08;8.798e-08
NTNU_LCA;BLUE_Map;AS;Copper|Coal wo CCS|Operation;t Cu/kWh;6.9308e-09;6.5533e-09;6.4999e-09
NTNU_LCA;BLUE_Map;AS;Iron|Coal wo CCS|Operation;t Fe/kWh;3.9454e-07;3.6801e-07;3.636e-07
NTNU_LCA;BLUE_Map;AS;Cement|Coal wo CCS|Operation;t cement/kWh;2.3666e-07;2.2201e-07;2.1976e-07
NTNU_LCA;BLUE_Map;AS;Aluminium|Coal wo CCS|End-of-life;t Al/MW;0.00014032;0.0001439;0.00014457
NTNU_LCA;BLUE_Map;AS;Copper|Coal wo CCS|End-of-life;t Cu/MW;7.3546e-05;7.4199e-05;7.3794e-05
NTNU_LCA;BLUE_Map;AS;Iron|Coal wo CCS|End-of-life;t Fe/MW;0.098053;0.097956;0.097895
NTNU_LCA;BLUE_Map;AS;Cement|Coal wo CCS|End-of-life;t cement/MW;0.0066702;0.0066419;0.0066156
NTNU_LCA;BLUE_Map;AS;Aluminium|Coal w CCS|Construction;t Al/MW;2.6;2.627;2.6293
NTNU_LCA;BLUE_Map;AS;Copper|Coal w CCS|Construction;t Cu/MW;3.2167;3.2915;3.2889
NTNU_LCA;BLUE_Map;AS;Iron|Coal w CCS|Construction;t Fe/MW;93.7441;92.5266;92.4612
NTNU_LCA;BLUE_Map;AS;Cement|Coal w CCS|Construction;t cement/MW;32.4139;31.3364;31.3154
NTNU_LCA;BLUE_Map;AS;Aluminium|Coal w CCS|Operation;t Al/kWh;1.4016e-07;9.9161e-08;9.5174e-08
NTNU_LCA;BLUE_Map;AS;Copper|Coal w CCS|Operation;t Cu/kWh;1.5301e-08;9.9821e-09;9.5591e-09
NTNU_LCA;BLUE_Map;AS;Iron|Coal w CCS|Operation;t Fe/kWh;6.6258e-07;4.4238e-07;4.2157e-07
NTNU_LCA;BLUE_Map;AS;Cement|Coal w CCS|Operation;t cement/kWh;5.0978e-07;3.3837e-07;3.2346e-07
NTNU_LCA;BLUE_Map;AS;Aluminium|Coal w CCS|End-of-life;t Al/MW;0.00014032;0.00014229;0.00014296
NTNU_LCA;BLUE_Map;AS;Copper|Coal w CCS|End-of-life;t Cu/MW;7.3546e-05;7.3371e-05;7.2969e-05
NTNU_LCA;BLUE_Map;AS;Iron|Coal w CCS|End-of-life;t Fe/MW;0.098053;0.096862;0.096802
NTNU_LCA;BLUE_Map;AS;Cement|Coal w CCS|End-of-life;t cement/MW;0.0066702;0.0065677;0.0065417
NTNU_LCA;BLUE_Map;AS;Aluminium|Gas wo CCS|Construction;t Al/MW;0.92716;0.92773;0.92815
NTNU_LCA;BLUE_Map;AS;Copper|Gas wo CCS|Construction;t Cu/MW;0.92806;0.92879;0.92816
NTNU_LCA;BLUE_Map;AS;Iron|Gas wo CCS|Construction;t Fe/MW;14.7152;14.7269;14.7133
NTNU_LCA;BLUE_Map;AS;Cement|Gas wo CCS|Construction;t cement/MW;6.635;6.6265;6.6226
NTNU_LCA;BLUE_Map;AS;Aluminium|Gas wo CCS|Operation;t Al/kWh;1.9515e-09;1.6978e-09;1.6723e-09
NTNU_LCA;BLUE_Map;AS;Copper|Gas wo CCS|Operation;t Cu/kWh;1.3355e-09;1.159e-09;1.1398e-09
NTNU_LCA;BLUE_Map;AS;Iron|Gas wo CCS|Operation;t Fe/kWh;2.481e-07;2.1537e-07;2.1201e-07
NTNU_LCA;BLUE_Map;AS;Cement|Gas wo CCS|Operation;t cement/kWh;3.7076e-08;3.2217e-08;3.1689e-08
NTNU_LCA;BLUE_Map;AS;Aluminium|Gas wo CCS|End-of-life;t Al/MW;0.00014032;0.0001439;0.00014457
NTNU_LCA;BLUE_Map;AS;Copper|Gas wo CCS|End-of-life;t Cu/MW;7.3546e-05;7.42e-05;7.3794e-05
NTNU_LCA;BLUE_Map;AS;Iron|Gas wo CCS|End-of-life;t Fe/MW;0.098053;0.097957;0.097896
NTNU_LCA;BLUE_Map;AS;Cement|Gas wo CCS|End-of-life;t cement/MW;0.0066702;0.006642;0.0066157
NTNU_LCA;BLUE_Map;AS;Aluminium|Gas w CCS|Construction;t Al/MW;1.5353;1.5366;1.5375
NTNU_LCA;BLUE_Map;AS;Copper|Gas w CCS|Construction;t Cu/MW;1.6497;1.6511;1.6499
NTNU_LCA;BLUE_Map;AS;Iron|Gas w CCS|Construction;t Fe/MW;51.1091;51.1281;51.0985
NTNU_LCA;BLUE_Map;AS;Cement|Gas w CCS|Construction;t cement/MW;16.2083;16.1924;16.1818
NTNU_LCA;BLUE_Map;AS;Aluminium|Gas w CCS|Operation;t Al/kWh;4.0735e-09;3.5253e-09;3.3466e-09
NTNU_LCA;BLUE_Map;AS;Copper|Gas w CCS|Operation;t Cu/kWh;3.2119e-09;2.769e-09;2.6234e-09
NTNU_LCA;BLUE_Map;AS;Iron|Gas w CCS|Operation;t Fe/kWh;3.2219e-07;2.7715e-07;2.6264e-07
NTNU_LCA;BLUE_Map;AS;Cement|Gas w CCS|Operation;t cement/kWh;1.0173e-07;8.7623e-08;8.2992e-08
NTNU_LCA;BLUE_Map;AS;Aluminium|Gas w CCS|End-of-life;t Al/MW;0.00014032;0.0001439;0.00014457
NTNU_LCA;BLUE_Map;AS;Copper|Gas w CCS|End-of-life;t Cu/MW;7.3546e-05;7.42e-05;7.3794e-05
NTNU_LCA;BLUE_Map;AS;Iron|Gas w CCS|End-of-life;t Fe/MW;0.098053;0.097957;0.097896
NTNU_LCA;BLUE_Map;AS;Cement|Gas w CCS|End-of-life;t cement/MW;0.0066702;0.006642;0.0066157
NTNU_LCA;BLUE_Map;AS;Aluminium|Nuclear|Construction;t Al/MW;0.96689;0.96805;0.96828
NTNU_LCA;BLUE_Map;AS;Copper|Nuclear|Construction;t Cu/MW;1.447;1.4473;1.4472
NTNU_LCA;BLUE_Map;AS;Iron|Nuclear|Construction;t Fe/MW;75.6276;75.5922;75.5709
NTNU_LCA;BLUE_Map;AS;Cement|Nuclear|Construction;t cement/MW;62.3025;62.293;62.2842
NTNU_LCA;BLUE_Map;AS;Aluminium|Nuclear|Operation;t Al/kWh;6.035e-09;6.0494e-09;6.0525e-09
NTNU_LCA;BLUE_Map;AS;Copper|Nuclear|Operation;t Cu/kWh;2.6145e-09;2.6188e-09;2.6183e-09
NTNU_LCA;BLUE_Map;AS;Iron|Nuclear|Operation;t Fe/kWh;1.8395e-07;1.8359e-07;1.8337e-07
NTNU_LCA;BLUE_Map;AS;Cement|Nuclear|Operation;t cement/kWh;1.6955e-07;1.6946e-07;1.6936e-07
NTNU_LCA;BLUE_Map;AS;Aluminium|Nuclear|End-of-life;t Al/MW;0.0053205;0.0053272;0.0053266
NTNU_LCA;BLUE_Map;AS;Copper|Nuclear|End-of-life;t Cu/MW;0.0043253;0.0043182;0.0043119
NTNU_LCA;BLUE_Map;AS;Iron|Nuclear|End-of-life;t Fe/MW;0.16467;0.16365;0.1631
NTNU_LCA;BLUE_Map;AS;Cement|Nuclear|End-of-life;t cement/MW;0.069436;0.069143;0.068944
NTNU_LCA;BLUE_Map;AS;Aluminium|Bio wo CCS, TAX30_begr_betr_ir|Construction;t Al/MW;1.1756;1.1471;1.1329
NTNU_LCA;BLUE_Map;AS;Copper|Bio wo CCS, TAX30_begr_betr_ir|Construction;t Cu/MW;1.828;1.7817;1.7591
NTNU_LCA;BLUE_Map;AS;Iron|Bio wo CCS, TAX30_begr_betr_ir|Construction;t Fe/MW;167.4956;163.1631;161.0743
NTNU_LCA;BLUE_Map;AS;Cement|Bio wo CCS, TAX30_begr_betr_ir|Construction;t cement/MW;54.7456;53.332;52.6469
NTNU_LCA;BLUE_Map;AS;Aluminium|Bio wo CCS, TAX30_begr_betr_ir|Operation;t Al/kWh;4.0428e-08;2.8109e-08;2.7925e-08
NTNU_LCA;BLUE_Map;AS;Copper|Bio wo CCS, TAX30_begr_betr_ir|Operation;t Cu/kWh;4.7758e-08;2.3902e-08;2.7853e-08
NTNU_LCA;BLUE_Map;AS;Iron|Bio wo CCS, TAX30_begr_betr_ir|Operation;t Fe/kWh;2.9924e-06;1.2027e-06;1.6382e-06
NTNU_LCA;BLUE_Map;AS;Cement|Bio wo CCS, TAX30_begr_betr_ir|Operation;t cement/kWh;8.47e-07;4.0388e-07;4.9829e-07
NTNU_LCA;BLUE_Map;AS;Aluminium|Bio wo CCS, TAX30_begr_betr_ir|End-of-life;t Al/MW;0;0;0
NTNU_LCA;BLUE_Map;AS;Copper|Bio wo CCS, TAX30_begr_betr_ir|End-of-life;t Cu/MW;0;0;0
NTNU_LCA;BLUE_Map;AS;Iron|Bio wo CCS, TAX30_begr_betr_ir|End-of-life;t Fe/MW;0;0;0
NTNU_LCA;BLUE_Map;AS;Cement|Bio wo CCS, TAX30_begr_betr_ir|End-of-life;t cement/MW;0;0;0
NTNU_LCA;BLUE_Map;AS;Aluminium|Bio w CCS, TAX30_begr_betr_ir|Construction;t Al/MW;1.7238;1.682;1.6612
NTNU_LCA;BLUE_Map;AS;Copper|Bio w CCS, TAX30_begr_betr_ir|Construction;t Cu/MW;2.68;2.612;2.5789
NTNU_LCA;BLUE_Map;AS;Iron|Bio w CCS, TAX30_begr_betr_ir|Construction;t Fe/MW;245.5126;239.162;236.1001
NTNU_LCA;BLUE_Map;AS;Cement|Bio w CCS, TAX30_begr_betr_ir|Construction;t cement/MW;80.2466;78.1744;77.1702
NTNU_LCA;BLUE_Map;AS;Aluminium|Bio w CCS, TAX30_begr_betr_ir|Operation;t Al/kWh;4.6925e-08;3.2704e-08;3.2488e-08
NTNU_LCA;BLUE_Map;AS;Copper|Bio w CCS, TAX30_begr_betr_ir|Operation;t Cu/kWh;5.5226e-08;2.7687e-08;3.2246e-08
NTNU_LCA;BLUE_Map;AS;Iron|Bio w CCS, TAX30_begr_betr_ir|Operation;t Fe/kWh;4.0702e-06;1.9884e-06;2.4834e-06
NTNU_LCA;BLUE_Map;AS;Cement|Bio w CCS, TAX30_begr_betr_ir|Operation;t cement/kWh;1.0064e-06;4.9413e-07;6.0272e-07
NTNU_LCA;BLUE_Map;AS;Aluminium|Bio w CCS, TAX30_begr_betr_ir|End-of-life;t Al/MW;0;0;0
NTNU_LCA;BLUE_Map;AS;Copper|Bio w CCS, TAX30_begr_betr_ir|End-of-life;t Cu/MW;0;0;0
NTNU_LCA;BLUE_Map;AS;Iron|Bio w CCS, TAX30_begr_betr_ir|End-of-life;t Fe/MW;0;0;0
NTNU_LCA;BLUE_Map;AS;Cement|Bio w CCS, TAX30_begr_betr_ir|End-of-life;t cement/MW;0;0;0
